timestamp,x,y,z,yaw,odor_concentration,is_surging,is_casting,vx,vy,vz,heading,angular_velocity
1744751524.3441381,2.348440170288086,-0.1088738664984703,2.012489080429077,2.771200966622142,0.8333613496893371,False,True,-0.5,-0.33808082483802515,-0.006244540214538574,-2.5470453748489157,2.506621463544203
1744751524.3770306,2.3315749168395996,-0.0907881036400795,2.014425277709961,2.775244157423531,0.8289141461852079,False,True,-0.5,-0.4164444220598684,-0.007212638854980469,-2.4471167562465226,1.998572372047862
1744751524.4110014,2.3147382736206055,-0.07428889721632004,2.0161635875701904,2.7776190824086164,0.8377461754365456,False,True,-0.5,-0.4957420861870342,-0.008081793785095215,-2.3604705852977244,1.7329234189759646
1744751524.4438794,2.298006296157837,-0.05934325233101845,2.018022298812866,2.789096433125485,0.8668422605543402,False,True,-0.5,-0.57072896101114,-0.009011149406433105,-2.290233489138186,1.4047419231907639
1744751524.4777744,2.275808095932007,-0.04200892150402069,2.0205190181732178,2.7992385805753264,0.8733727863730862,False,True,-0.5,-0.6460058170392151,-0.010259509086608887,-2.2294731058834145,1.2152076650954324
1744751524.5119443,2.2593681812286377,-0.03097718209028244,2.0222949981689453,2.8049758939489773,0.881375073709836,False,True,-0.5,-0.7193395694607428,-0.011147499084472656,-2.1782140008925146,1.0251820998179983
1744751524.5417747,2.2429895401000977,-0.021560661494731903,2.0239815711975098,2.8206193082468074,0.8918672592147616,False,True,-0.5,-0.7817193328536342,-0.011990785598754883,-2.139836877659587,0.7675424646585506
1744751524.5776026,2.2268383502960205,-0.013801793567836285,2.025465488433838,2.838221270880312,0.9026914759704048,False,True,-0.5,-0.8537900495238855,-0.012732744216918945,-2.100578218650701,0.7851731801777184
1744751524.6115232,2.2107598781585693,-0.00772448442876339,2.026921033859253,2.84595589752314,0.9098613190536178,False,True,-0.5,-0.9191045737621828,-0.013460516929626465,-2.069027314775873,0.6310180774965612
1744751524.6444726,2.1948647499084473,-0.0032806657254695892,2.028200387954712,2.8650419707306263,0.917159025589724,False,True,-0.5,-0.9797412223124545,-0.014100193977355957,-2.04268075796773,0.5269311361628581
1744751524.6754491,2.1791555881500244,-0.0004579842498060316,2.0293681621551514,2.8855974220784555,0.9243158159657017,False,True,-0.5,-1.034115446219813,-0.014684081077575684,-2.0211610803020967,0.43039355331266904
1744751524.711474,2.1636199951171875,0.0007615832146257162,2.030459403991699,2.895215184413832,0.9308055273158897,False,True,-0.5,-1.0939614300819471,-0.01522970199584961,-1.999501271934532,0.4331961673512952
1744751524.744245,2.143176317214966,9.042653255164623e-05,2.031783103942871,2.91279420639871,0.9364283375849867,False,True,-0.5,-1.1451378775873648,-0.015891551971435547,-1.9824751677359216,0.34052208397220785
1744751524.7772024,2.128209114074707,-0.0020777625031769276,2.0328714847564697,2.930913327440177,0.9417417412912605,False,True,-0.5,-1.1933745983023467,-0.016435742378234863,-1.9675568870672824,0.2983656133727841
1744751524.8091617,2.1134397983551025,-0.005617066286504269,2.03398060798645,2.94217225898814,0.9466582844315679,False,True,-0.5,-1.2369517601298514,-0.016990303993225098,-1.954934887770735,0.25243998593094563
